Name	Ca10x_salmon	Ca1x_salmon	Ca2x_salmon	Ca3x_salmon	Ca4x_salmon	Ca5x_salmon	Ca6x_salmon	Ca7x_salmon	CaC10_salmon	CaC1_salmon	CaC2_salmon	CaC3_salmon	CaC6_salmon	CaC7_salmon	CaC9_salmon
XM_027211106.2	14.0088	9.06432	7.91305	7.32679	5.91148	9.90635	14.8584	18.7576	14.0473	35.543	11.8469	11.5115	16.1297	22.0624	13.2881
XR_011813934.1	0.515763	0.316435	0.638538	0.21111	0.221599	0.345702	0.217977	0.23203	0.175888	0.451485	0.289867	0.087212	0.747899	0.409151	0.52977
XM_027222208.2	31.5023	41.8852	39.7943	32.4983	41.1352	40.9427	27.6874	31.2607	26.9034	43.5374	59.5416	54.3183	33.5754	31.9562	31.6525
XM_027225343.2	23.0904	25.7757	19.3946	18.1705	18.0231	23.7698	22.0588	29.9143	24.0234	25.4497	25.5764	26.9897	29.8331	28.1147	23.2686
XR_011822518.1	0	0	0	0	0	0.383832	0.113171	0.0617	0	0.477272	0.556329	0.08343	0.073886	0.423581	0
XM_072064328.1	1.73638	1.12174	3.77558	1.68615	7.47934	1.90697	1.62476	1.15052	5.37941	0.790523	0.320373	2.14491	3.06325	4.07407	4.40298
XR_011842147.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027238810.2	10.975	12.2587	11.1217	13.0912	10.9189	13.3577	10.79	12.7802	11.5548	15.1296	17.4569	15.5743	13.4895	13.261	10.444
XM_027271914.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027253784.2	0	0	0.162473	0.080696	0.141254	0.378968	0	0	0	0	0	0.415675	0.083647	0	0
XM_027229836.2	28.5852	28.879	25.5276	23.8492	22.6919	21.1856	20.5291	23.2078	30.0727	30.5071	23.5868	26.7657	30.6051	36.8138	20.2799
XM_072048771.1	17.6012	18.8255	19.0106	16.1292	20.8931	23.1284	14.8023	12.4916	13.3149	24.8376	24.7241	20.6562	18.5308	19.225	15.8288
XM_027236037.2	4.81752	2.12239	10.7934	3.34768	3.31457	3.88988	9.63495	7.15093	1.83498	8.97784	3.12756	7.64356	10.3077	8.13952	3.45734
XM_027255223.2	18.8557	21.0235	23.2204	17.1441	21.3656	18.0754	18.6174	19.403	18.7549	25.394	20.4002	20.488	19.8556	25.3007	16.1975
XM_072052639.1	0	0	0.848971	0	0	0	0.503043	0	0	0	0	0	0	0	0
XM_072079833.1	0	0.079097	0.01714	0.126631	0	0.118801	0	0.030859	0	0.134144	0.046574	0.069798	0	0	0.021325
XM_027225384.2	19.4998	18.8948	19.5348	13.6241	18.4144	21.2762	16.1413	21.3388	17.7065	22.9263	22.2745	23.173	22.5404	20.4743	20.731
XR_011822955.1	10.3771	8.0338	15.0432	6.38971	7.95892	10.1743	13.4178	13.4537	3.31451	31.1184	11.5141	11.6904	13.5563	12.5504	4.56988
XM_027253877.2	0.466572	0.118108	0.508466	0.630385	0.036762	0.34409	0.303704	3.08108	0.175067	3.25025	2.01965	3.7293	2.53925	1.81407	0.398521
XM_027249164.2	19.9376	32.4572	34.4797	18.3791	28.672	25.8622	13.9703	26.0447	21.0788	43.7533	47.4181	36.7983	14.3484	24.4894	19.585
XR_011815519.1	0	0.285198	0	0	0.126742	0	0.292882	0.133391	0.075449	0.094568	0.103475	0	0.163729	0.063743	0.179789
XM_027207678.2	3.36834	6.26413	12.0492	9.1363	13.0972	13.2443	10.5308	10.0254	5.56323	12.8751	29.8477	19.9342	6.0848	8.40648	9.83418
XM_072069295.1	1.5448	2.20534	2.20595	3.72496	2.19075	1.99182	1.38898	1.50086	1.23596	2.14854	1.81457	2.09914	1.91719	1.3763	1.47334
XM_027238153.2	1.58469	0.74682	1.23856	0	1.01316	1.90499	1.59815	1.65418	0	0.444734	0	1.41116	0	1.30325	0.195451
XM_027267248.2	7.88216	7.45175	6.66331	5.40283	7.14669	7.33757	5.95233	6.45881	6.70911	7.81846	11.1877	8.71605	8.06915	7.83325	4.76651
XM_027225385.2	24.6727	23.0501	27.9599	16.1615	22.3469	26.2527	15.7785	27.2896	18.0476	19.9286	32.0636	26.9707	19.2946	21.808	22.5865
XM_072058569.1	0	0	0	0	0	0	0.013704	0	0	0	0	0	0	0.006038	0
XM_027207295.1	16.1136	9.94399	11.3486	4.59423	10.2154	4.83556	20.7071	29.9632	11.0108	7.74124	4.73105	8.05156	13.1879	16.9978	12.1218
XM_072063114.1	0.431743	0.034534	0.231227	0.220357	0.072481	0.47065	0.347924	0.347075	0.027957	0.220635	0.883395	0.347392	0.61218	0.135057	0.077445
XM_027262888.2	0	0	0	0.00932	0.020749	0.015671	0.01314	0.012197	0	0.023456	0	0.004514	0.004588	0.003856	0
XM_072081540.1	0.955273	0.572925	0.604158	0.505122	0.691494	0.781104	0.583899	0.723397	1.07726	0.715685	0.740921	0.694975	0.421232	0.944967	0.960951
XM_027212555.2	11.8661	12.3652	13.7805	9.69631	13.874	14.6928	10.6237	12.4087	9.02973	15.9528	15.4492	15.2589	14.6642	13.4512	11.926
XM_027225388.2	10.6965	8.09831	7.47387	6.77231	7.18836	9.21946	8.83019	10.0641	7.25619	10.097	11.2475	10.8491	7.7243	10.0271	8.41736
XM_027235473.2	0.474737	1.53289	0.464765	1.37529	1.2126	0.742969	0.54627	1.07445	1.86996	0.686269	2.27804	0.422548	1.44136	1.26643	0.501353
XM_072070168.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027209775.2	6.72504	1.6238	4.74979	3.94103	3.56804	3.55766	2.96312	4.9576	3.08948	2.58698	5.64078	4.01589	4.51329	4.33048	5.62951
XM_072064968.1	0.673391	0.613107	0.795626	0.678728	1.09873	0.666131	0.660779	0.983211	0.626883	0.736721	1.21173	1.3235	1.14121	1.06511	0.648596
XM_027231537.2	11.8027	15.748	18.8643	10.0878	12.9421	13.6512	9.96569	12.8398	10.1824	19.042	15.4268	16.2364	12.6527	12.9331	12.3737
XR_011820894.1	75.6506	113.27	74.4323	77.6903	103.497	88.3491	90.2416	102.587	97.2025	46.5659	120.644	99.5855	73.8647	98.1137	74.5647
XM_027241672.2	11.7975	15.1128	14.6268	8.36242	15.0245	13.3276	10.2912	15.1182	16.6253	15.7608	13.6857	13.9894	12.1324	13.7186	16.1273
XM_072050074.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_072045408.1	12.9892	15.8104	13.788	10.4784	12.9205	17.3316	12.6218	12.4322	9.82709	17.2686	18.0006	15.4669	17.7731	14.2329	13.1407
XM_072054433.1	0.229708	0	0.169273	0	0	0	0	0	0	0	0	0	0.662254	0	0
XM_027238926.2	6.69658	9.60889	9.72295	8.52208	9.47757	10.6417	7.43352	8.16639	6.95922	10.8926	10.198	9.9774	9.60706	8.43532	9.15623
XM_027225431.2	1.76029	1.23107	0.813077	3.53503	1.37269	0.737563	1.14433	1.39876	1.99982	0.938849	0.557976	2.33809	4.57995	1.84433	0.736056
XM_072084739.1	0.159576	0.193009	0.387689	0.21623	0.502926	0.232671	0.18911	0.226829	0.362179	0.202642	0.782988	0.318101	0.139135	0.19942	0.198991
XM_027264974.2	0.180587	0.387123	0.196819	0.364886	0.204385	0.090961	0.404494	0.271262	0.242341	0.358473	0.42767	0.467744	0.420828	0.341881	0.113907
XM_072065615.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027225433.2	30.6719	31.6651	37.0757	32.0277	31.6557	29.9633	30.6591	38.1178	29.4192	41.3195	39.7745	36.3131	38.9077	35.5755	30.8406
XR_011839329.1	0.113003	0.108102	0.157506	0.096919	0.033551	0	0.240154	0	0.050014	0.128402	0	0	0	0	0
XM_027215142.2	0.281942	0	0.050365	0.337428	0.23622	0	0.159003	0.484052	0	0	0.632611	0.132922	0.304098	0.187973	0.294136
XM_027270456.2	0.755116	0.478989	0.301986	0.572905	0.600036	0.433357	0.289861	0.307874	0.953185	0.380817	0.221488	0.528994	0.630555	0.67175	0.19214
XM_027220410.2	10.3245	9.08405	8.58595	7.27623	11.5589	13.4917	10.4823	14.116	14.9248	7.65739	8.13726	11.2553	13.7269	17.8582	8.54392
XM_072065687.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_072074466.1	4.0212	3.80465	3.33352	2.15779	3.31616	3.55423	4.33432	3.36311	2.61466	3.13153	4.27873	4.29296	3.72772	3.84437	2.69102
XM_027225440.2	0.137153	0.021745	0	0.559854	0.020416	0.013628	0.257744	0.074193	0	0	0	0.75909	0.012206	0	0
XM_027251756.2	5.3353	7.65543	6.44891	4.92847	5.39426	7.3292	4.75429	5.21584	4.64469	6.35351	9.71028	7.80707	5.60352	5.68978	4.242
XM_072081165.1	0.076764	0.704459	0.591325	0.216142	1.85997	0.561915	0.054134	0.188726	0.214945	2.29502	0.296835	0.211003	0.047135	0.023718	0.056466
XM_027217935.2	0	0	0.407055	0	0	0.096398	0.174228	0.438077	0	0.285533	0.09624	0	0.096347	0.186545	0.390671
XM_027213316.2	0.297777	0	0.274257	0.223379	0	0.51647	0.221087	0.035924	0	0	0	0.057119	0.09476	0.039452	0.177885
XM_027215399.2	42.4304	41.2322	40.48	33.7131	40.7032	46.681	43.9048	47.8417	37.7594	55.2414	56.4179	50.392	50.6898	47.6803	41.0455
XM_072065801.1	0.254759	0	0	0.026013	0.068295	0	2.11575	0.592186	0.513794	0	0	0	0.298893	0	0.42429
XM_072076057.1	0.038098	0	0.036203	0.017685	0.077708	0.044083	0	0.048298	0.036731	0.069998	0	0.109573	0.073981	0	0
XM_027250535.2	45.1268	40.6865	33.2179	29.7027	43.0285	44.0989	37.1461	43.3607	48.2664	48.6776	59.2808	51.5692	54.2193	58.7719	46.7709
XM_027225469.2	69.1046	75.5648	78.7641	54.5857	61.4714	71.5383	54.8119	75.3965	63.7784	80.4426	71.5116	73.1596	87.8273	74.6792	75.2315
XM_027236553.2	1.16586	1.30063	1.36839	0.5911	2.25418	1.85469	1.07668	1.1281	2.53809	0.175527	0.591869	1.30968	1.98178	1.26447	0.626589
XM_027239531.2	0	0.074124	0.160495	0	0.017372	0.023203	0.040192	0.036158	0.082471	0.026218	0.081794	0.02043	0.020751	0.0698	0
XM_027265641.2	29.9091	32.423	48.5363	30.4405	45.9947	45.3316	38.1209	38.7468	31.238	39.9542	31.6011	37.746	48.5985	31.6259	54.8442
XM_072069723.1	0.369925	0.391317	0.077028	0.723889	0.150068	0.089077	0.038547	0.052354	0.079148	0.025153	0.199118	0.374765	0.119517	0.401941	0.032485
XM_027246730.2	0.094868	0.013744	0.029801	0.058927	0.051586	0	0.05938	0.013402	0.122355	0.019407	0.02024	0.045496	0.123318	0.051784	0
XM_027212917.2	42.4566	45.0929	50.3075	40.0864	43.7933	52.8152	51.8546	41.3798	39.8872	52.7997	45.9021	48.3534	58.8327	48.7728	45.8549
XM_027225474.2	10.0446	9.00503	8.64406	7.43711	5.53399	9.28831	10.7176	11.7281	10.3323	10.1407	11.4803	9.45257	13.4079	12.3667	10.3253
XM_027271689.2	0.346994	0.469502	0.283213	0.502666	0.635008	0.435328	0.401321	0.287466	0.247211	0.538189	0.358364	0.642268	0.506812	0.466061	0.373286
XM_072055989.1	0	0	0	0.056164	0	0	0.085957	0.051264	0	0	0	0	0	0	0
XM_072071228.1	10.3291	14.2397	11.8436	10.405	12.3726	10.4303	9.61578	12.4683	10.8054	12.8619	11.2686	13.6418	13.677	11.5688	9.13169
XM_072077894.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027225490.2	24.5005	23.6746	24.4823	20.3525	21.8176	31.8095	27.5874	22.7967	16.7572	30.409	29.8831	27.9873	31.9832	23.7052	24.3566
XM_027240452.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_072050952.1	0	0.005278	0	0.016995	0	0	0	0	0	0.02228	0	0.011665	0	0.004955	0
XM_072064409.1	6.03833	3.05892	5.44074	1.38216	7.59342	0	1.82239	8.64735	8.08103	1.1814	3.29543	2.77068	3.95221	6.49928	5.33926
XM_072068697.1	0	0.02462	0	0.026396	0	0	0.026561	0	0	0	0	0	0	0	0.016559
XM_072070584.1	11.3299	12.5081	13.0047	9.82118	13.0064	16.8927	10.1398	12.6943	9.20698	13.5168	18.6888	16.2198	11.3888	11.4476	12.393
XM_027241787.2	44.6223	38.9085	45.0808	28.7584	39.7766	41.1459	44.4315	38.7451	32.8756	45.6665	34.9949	40.0279	55.6467	44.198	37.7221
XM_027225496.2	13.8952	14.2228	10.3899	8.3728	12.1952	10.4633	13.2608	18.7357	14.556	9.50351	12.3846	10.2582	10.863	12.1884	13.2433
XM_027234417.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011815257.1	0.364951	0.039286	0	0.136627	0	0.252076	0	0.024626	0.035683	0.166644	0	0.078759	0.2346	0.152024	0.228489
XM_027252292.2	0.19791	0.103801	0.062353	0.185594	0.276246	0.216919	0.204682	0.193903	0.14444	0.134101	0.21676	0.219758	0.328839	0.30158	0.093139
XM_027225510.2	3.01573	2.41093	2.30566	2.73812	3.16155	3.35219	3.0226	2.33193	3.27131	2.67578	3.75431	4.80972	5.64321	4.52969	2.83653
XM_027225511.2	14.8351	13.2581	11.5785	10.4639	14.3948	13.5241	10.285	12.233	13.6705	11.1686	15.3399	15.0838	16.6896	18.7753	12.0272
XM_027228835.2	27.2579	27.165	30.0055	22.3476	27.2961	26.477	23.6225	29.1249	25.2589	27.6189	29.8502	28.7208	27.8165	28.2523	26.3582
XM_027243042.2	0.038596	0.032831	0	0.105248	0	0	0.144077	0	0.182538	0.14017	0.337215	0	0	0.123542	0
XM_027271057.2	0	0	0	0.099552	0.954041	0.311792	0	0	0.628134	1.23226	0.204837	0.339235	1.07919	0.16132	0
XM_027225521.2	3.31368	3.18121	3.18271	2.82624	2.09756	2.75078	2.50813	2.86166	2.47033	3.65269	3.72897	2.7633	2.82583	2.02598	2.98463
XM_072081526.1	1.07235	0	0.122027	0	0	0.51895	0.124772	0	0	0	0.055385	0	0.966959	0	0
XM_027207431.2	0.989679	1.776	1.68753	0.878768	1.88614	1.59092	1.09934	1.21415	2.43095	1.54233	1.75714	1.08246	1.12216	1.52193	1.49577
XM_027220848.2	3.66985	1.8062	0.758166	4.64387	1.81643	0.838162	1.46137	2.31337	2.0219	0.478248	1.02948	2.28352	4.1461	1.80248	0.456559
XR_011813454.1	1.4993	0.669014	1.88334	1.14853	0.926466	1.52876	0.261891	1.03059	0.778143	1.7455	0.823879	0.937047	1.52894	0.951361	1.35449
XM_027225532.2	6.68344	4.80109	5.90708	3.80338	3.90259	4.82224	3.43899	5.57038	4.36891	10.0729	7.55165	5.48832	7.40192	4.26266	3.92943
XM_027225048.2	0.077393	0.335342	0.048767	0.683353	0.123995	0.056338	0.076977	0.197072	0.153301	0.052729	0.099598	0.145871	0.687424	0.118633	0.090708
XM_072052557.1	0	0	0	0	0	0	0	0	0	0	0.048025	0	0.061418	0	0.049041
XM_027269695.2	9.82101	8.1112	14.8061	7.43539	6.53992	10.8577	20.2173	16.9677	4.92693	19.0486	9.22712	11.9809	7.86004	6.96567	7.49215
XM_027257431.2	1.76038	1.62606	0.969693	0.860096	1.13341	0.917479	1.10662	1.55725	1.37688	0.966297	1.53794	1.41522	2.0852	2.19007	1.30749
XM_072072529.1	2.1856	1.28781	1.53606	1.61091	1.47776	1.45943	2.03981	2.11633	1.98433	2.62213	1.2043	1.56202	3.16722	2.92565	1.90436
XM_027251735.2	0.551353	0.244749	0.156969	0.321532	0.265381	0.20466	0.491773	0.305755	0.312088	0.188634	0.15733	0.42036	0.501208	0.538525	0.245045
XM_027258765.2	42.0215	34.3704	34.1367	24.8493	33.1564	40.6118	36.7987	45.9435	33.076	42.9546	51.7815	40.1675	43.6701	45.8855	38.9958
XM_027254060.2	8.89484	10.9834	15.2075	10.1827	11.6647	12.0488	11.4055	11.6185	8.44258	15.0325	13.0872	13.4707	14.5234	11.6963	10.8557
XR_011819817.1	0.376269	0.150251	0	0	0	0.060986	0.284605	0.084904	0	0.194191	0.219096	0	0.173143	0	0
XM_027225555.2	24.1621	18.989	24.7177	17.4412	23.5437	27.5541	23.7589	27.5193	23.5209	22.4692	21.3776	25.1564	28.6759	25.9842	34.398
XM_027229175.2	5.45041	4.12862	2.26023	4.11121	3.29306	3.82103	3.85971	2.90442	5.47344	2.2766	4.00822	3.98679	4.80136	5.75314	3.08198
XR_011816126.1	0.235445	0.448512	0.351886	0.179662	0.619797	0.095851	0.530171	0.336961	0.23146	0.651945	0.550131	0.364654	0.724888	0.720679	0.144778
XM_072074569.1	5.69449	7.20797	5.30926	5.1283	7.68901	6.78137	5.14637	5.12873	6.31474	6.55241	5.32184	6.00282	6.48034	6.97646	6.43459
XM_027242334.2	0.901195	0.650872	1.03698	0.505416	0.87452	0.717343	0.326585	0.621397	0.386547	0.807327	0.975481	0.591448	0.555146	0.560339	0.724691
XM_027231860.2	46.8208	45.2144	53.0088	67.4032	53.194	58.184	39.0371	49.9578	43.2394	30.3493	44.4421	48.4559	61.7766	59.9655	47.0439
XM_027220702.2	236.715	211.191	166.547	141.497	194.167	232.79	58.5331	80.1544	264.572	202.648	185.189	179.033	184.958	204.806	250.482
XM_072046418.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_072078666.1	7.53193	8.14962	8.14203	6.85779	9.33006	8.01792	4.35616	7.46121	6.75258	13.815	9.76252	11.2378	6.17503	5.11996	6.00444
XM_027225559.2	1.81136	2.14855	2.27026	2.22393	2.25863	1.73974	1.18237	2.42911	1.96402	1.8418	1.60321	2.15373	1.43461	2.06175	1.43827
XM_027220985.2	4.23519	5.23025	9.45265	8.27719	3.59593	11.6515	10.4156	18.7557	3.0129	12.6891	17.1874	6.96416	11.1032	9.96189	6.1926
XM_027225572.2	25.2471	30.4163	27.6504	21.8091	29.0718	31.5449	27.0014	33.8339	21.0661	27.0072	26.6132	31.1516	28.0414	25.3518	24.196
XM_027250580.2	25.6032	30.9773	30.2178	22.3284	29.2253	33.8418	23.0658	25.1551	21.641	38.7224	39.2323	34.5876	31.5297	30.4842	21.0526
XM_027241677.2	0.597185	0.745419	0.804005	0.594168	0.853674	0.56886	0.326149	0.637883	0.557035	0.437447	0.710356	0.577199	0.427867	0.410162	0.645831
XM_027229841.2	13.0351	17.4871	14.4787	9.98401	14.7764	16.1341	14.0331	15.2373	13.827	15.9603	20.1102	18.149	14.5547	16.5775	11.9875
XM_027229598.2	95.9685	55.7852	77.8106	48.9503	54.0589	91.0804	62.7046	53.433	94.0991	53.925	62.6211	67.9456	125.769	77.3627	141.402
XM_072083651.1	4.29806	1.97055	2.85256	3.18029	1.50086	5.3002	3.77522	4.09761	2.60829	4.59333	6.69364	5.03543	4.11252	3.5369	7.81132
XM_027225588.2	0.04097	0.187957	0.097175	0.499273	0.386697	0.471324	0.44294	0.157023	0.209564	0.075684	0.15831	0.563459	0.402181	0.151805	0.192736
XM_027225596.2	0.146972	0.099248	0.092311	0.075945	0.132989	0.035526	0.041548	0.041466	0.015773	0.180084	0.062606	0.047022	0.377138	0.053403	0.114581
XR_011840887.1	1.80837	1.90448	1.44798	0	3.34101	0	0	1.49561	3.8711	0.291749	0.960247	0.980123	0	1.43923	3.66289
XM_027225605.2	44.5619	42.1951	51.6287	38.9352	44.6123	41.8018	43.3948	54.9303	46.9398	54.6731	40.9629	46.8545	64.5107	55.0668	58.9044
XM_027225625.2	0.406009	0	0	0.037656	0	0	0	0	0	0.173255	0.049289	0.109609	0.100606	0	0
XM_027228054.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_072055589.1	0.118527	0.226454	0.260253	0.280038	0.06455	0.147284	0	0.270814	0.013843	0.231998	0.822041	0.286454	0.168368	0.136981	0.246096
XM_027269942.2	211.238	261.058	251.176	189.621	207.166	214.682	211.521	300.441	205.074	383.795	258.949	258.551	243.185	223.266	195.833
XM_027245778.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027230300.2	22.2112	22.4962	33.244	25.1773	26.1762	21.6985	15.3051	21.4868	18.1618	21.1864	24.6047	22.6511	25.9991	22.7203	20.9923
XM_027225628.2	1.95891	1.25837	1.22355	1.23147	1.27722	1.4688	2.19263	1.82927	1.40388	1.22318	0.921441	1.42571	2.11016	1.47548	1.51728
XM_027225629.2	0.32969	0.366609	0.505417	0.106973	0.480459	0	0.646963	0.641055	0	0.325048	0	0.367422	0.250765	0.361988	0.238841
XM_072057154.1	26.0499	29.5035	32.3	23.2151	30.144	28.6923	20.4488	15.4373	27.403	21.5953	28.7713	32.9754	28.2678	31.6373	19.2977
XM_027254520.2	0.444198	0.220579	0	0.179837	0.381209	0.376507	0.15186	0.272254	0.049103	0.522227	0	0.838527	0.12425	0.307614	0.106878
XR_011822693.1	17.7311	0	0	0	0	0	16.2554	16.1695	18.4655	0	0	0	17.634	18.3685	17.0891
XM_027235497.2	34.9455	45.3713	45.8683	20.8966	59.2966	56.1693	4.30327	6.61891	39.7072	59.9728	59.7802	52.9898	47.5957	46.5055	40.5949
XM_072075019.1	20.6368	16.8786	23.5457	15.3678	19.4493	22.131	18.6077	21.5999	16.3936	22.4366	17.2931	21.944	24.5545	19.2054	23.7271
XM_027225640.2	10.7215	8.71104	10.1516	6.38261	8.04441	9.69071	9.75515	12.5343	11.1238	10.8247	11.508	10.6219	11.9982	12.4566	10.679
XM_027225662.2	33.8067	27.4988	33.7912	21.5664	29.9145	32.1279	24.5152	30.645	25.4212	30.9523	29.6563	32.5029	32.3187	33.3564	32.1152
XM_027214646.2	0.013069	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027246196.2	16.3964	30.7352	28.0731	18.5731	24.9464	19.1244	5.31584	7.29301	12.8462	34.4004	33.1583	35.028	17.1966	13.4807	10.5087
XM_072069278.1	9.46195	10.0619	8.20844	10.5982	11.2927	8.28545	9.88324	9.91427	9.03448	9.72315	9.43861	9.51798	9.33072	10.508	8.1613
XM_027225669.2	10.9227	4.55678	3.95764	3.96989	1.40114	2.63558	7.7406	1.14662	12.7243	3.66195	13.5705	7.40719	2.8839	21.6769	7.87024
XM_027242979.1	0.425542	0.17572	0.526814	0.276018	0.250261	0.344822	0.657336	0.461361	0.169345	0.722586	0.352677	0.34074	0.686921	0.479888	0.291619
XM_027233672.2	14.0774	16.9653	12.4708	11.7228	14.9864	13.3053	8.86271	14.1096	13.5794	12.0113	11.7155	11.9513	12.3697	11.4407	13.3905
XM_027262583.2	0.662569	0.426345	0.226328	0.423959	0.287646	0.409878	0.298349	0.231191	0.454352	0.134173	0.160685	0.425276	0.406427	0.227191	0.313703
XM_027245987.2	3.4273	3.9671	4.73536	2.4628	3.7463	3.79704	3.23449	3.56034	2.44469	4.14245	3.28488	3.19425	3.99335	4.06342	2.94588
XM_027241797.2	73.002	61.4899	54.4229	40.3643	65.8803	55.0091	64.0539	80.2022	80.7031	57.3671	59.6467	59.135	67.5212	89.5634	72.6723
XR_011840212.1	2.72689	1.52664	0.574207	0.850281	0.905072	1.06538	0.905066	0.896804	0.703514	4.28713	0.666996	1.12467	0.766646	1.3015	0.615657
XM_027214422.2	11.0681	4.65691	22.7742	10.8807	10.9997	13.7035	23.7663	20.5624	3.01632	32.4916	7.6478	8.78962	18.6756	16.9587	11.3918
XM_027221984.2	6.84703	5.36169	3.59513	4.68269	5.86525	3.544	2.59363	2.27087	5.71988	0.955045	3.35761	4.77521	5.00078	7.994	5.06968
XM_072065288.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_072080077.1	1.55273	0.700085	0.733973	0.556332	0.537007	0.38988	1.80723	1.95128	0.794545	0.760097	0.862497	1.56182	1.98695	1.57718	1.45077
XM_027210253.2	0.74224	0.508011	0.768028	0.598515	0.891297	0.588402	0.363925	0.634639	0.813814	0.58531	0.969077	0.949675	0.957613	0.678139	0.820025
XM_027225702.2	24.476	26.9234	29.4127	21.4869	29.275	24.7406	19.996	31.3318	24.3838	25.9006	24.6974	27.1933	25.8053	30.1109	25.4882
XM_027232767.2	0.963465	0.527318	0.131076	0	0.320705	0.091857	1.78216	0.08957	1.28369	0.673765	1.21831	0.077899	0.665517	1.30623	1.45844
XM_027225705.2	68.0348	74.0764	26.163	75.8214	30.1962	52.0465	30.2167	32.4534	102.631	29.7132	38.4748	37.6283	75.5853	84.6358	55.6793
XM_072078938.1	0.247687	0.266761	0.219371	0.164192	0.250212	0.221003	0.251138	0.238162	0.115023	0.214078	0.523365	0.423428	0.157308	0.406307	0.296427
XM_072080190.1	50.0014	44.4856	48.7456	39.6974	48.1273	42.7629	36.4462	45.0584	47.7069	44.5223	40.5725	44.0961	55.6422	46.716	53.002
XM_027225714.2	18.5091	16.4371	19.1166	18.5667	18.2411	20.1077	18.1841	16.4277	16.0086	20.502	17.1573	19.9491	25.7108	21.095	16.6351
XM_027254079.2	161.275	149.463	213.474	145.766	179.051	158.35	105.249	169.228	120.567	172.041	133.721	149.937	173.905	154.463	183.762
XM_027225716.2	47.1728	44.2032	53.9382	38.7605	47.3963	42.2373	46.5932	59.1572	48.2001	44.8002	37.4229	46.079	63.3263	52.9973	64.4191
XM_027250316.2	1.91415	0.892183	0.382492	2.01987	0.816075	0.294797	0.714989	1.04871	1.31485	0.286631	0.47416	1.34017	1.09476	1.15786	0.31604
XM_027267401.2	5.52434	4.8681	5.24307	3.80832	5.62522	8.38574	7.66087	6.5397	4.29798	7.81148	5.59017	5.40294	10.1949	5.45511	5.58642
XM_027225730.2	9.59442	5.94353	8.09938	8.69299	9.91606	12.1837	8.42041	8.84354	8.79086	13.4954	8.99221	9.59363	11.8957	5.77135	11.3376
XM_072045658.1	17.3947	10.6034	13.5911	9.48383	19.6564	13.6543	18.3934	23.5093	18.907	14.0868	10.0842	12.7584	20.6971	15.6896	23.1804
XM_027221188.1	3.30715	2.26032	2.08432	1.84985	1.86288	2.65027	3.68328	2.5499	1.80367	2.75445	3.26931	3.22289	3.37178	3.48193	2.24504
XM_027231816.2	68.8368	58.7047	88.6319	63.918	81.6653	54.8838	57.4793	71.111	59.7679	67.743	39.9745	58.5792	76.9593	81.4209	51.1671
XM_027234498.1	0	0	0	0	0	0	0	0.023526	0	0	0	0	0	0	0
XM_027231930.2	7.93829	7.21705	6.83387	4.63098	5.88633	6.52875	5.02073	5.80527	8.08775	6.74822	7.42276	6.37069	7.14969	9.92375	5.53969
XM_027225744.2	0.096967	0	0	0	0.03953	0.017595	0.015172	0	0	0.019832	0	0	0.015749	0.026456	0.037769
XM_027226485.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027216303.2	0	0	0	0	0	0	0.012438	0.022608	0	0	0	0	0.052055	0	0
XM_027222516.2	0.521693	0.326263	0.116704	0.439249	0.384842	0.26652	0.307755	0.306538	0.360452	0.112806	0.066046	0.521391	0.498736	0.282893	0.195938
XM_027225746.2	4.59421	7.76909	7.08364	7.12391	8.5139	8.16404	4.23099	5.11376	5.40509	6.97294	6.37016	6.71213	7.46583	9.29172	4.6095
XM_072048191.1	0.011704	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_072081430.1	0.021265	0	0	0	0	0	0.019939	0.05382	0	0	0.027056	0	0.020593	0	0
XM_027218631.2	13.081	17.7346	15.2439	10.873	14.093	12.9901	12.226	15.0787	16.5951	16.3312	12.7238	13.1242	14.1579	16.267	13.442
XM_027225748.2	2.42503	0.89663	3.05713	1.43542	2.00961	2.27301	2.37384	2.18321	2.79483	0.679968	1.85023	1.09998	4.20731	2.26825	4.12532
XM_072053341.1	16.0679	16.0981	14.4441	9.42508	15.7845	14.9322	14.8624	17.1791	17.3061	17.4576	14.1885	15.6925	13.7415	18.4804	11.7639
