Name	Ca10x_salmon	Ca1x_salmon	Ca2x_salmon	Ca3x_salmon	Ca4x_salmon	Ca5x_salmon	Ca6x_salmon	Ca7x_salmon	CaC10_salmon	CaC1_salmon	CaC2_salmon	CaC3_salmon	CaC6_salmon	CaC7_salmon	CaC9_salmon
XR_003449815.2	188.254	386.181	254.408	158.468	353.851	315.058	132.81	271.986	0	171.775	370.666	378.404	265.744	201.281	198.365
XR_003449821.2	145.033	8.995	172.9	20.14	263.022	10.026	507.534	808.841	293.705	201.443	277.924	75.706	293.951	377.391	259.823
XR_003449826.2	76.801	123.693	93.919	65.182	75.763	50.344	56.798	71.924	113.695	68.42	47.589	94.627	88.121	130.567	78.841
XR_003449830.2	515.801	594.958	603.693	548.377	489.156	557.691	686.475	616.691	473.248	632.201	535.417	648.852	705.478	832.186	409.176
XR_011842165.1	3	1	0	0	9	0	0	0	1	0	0	1	0	4.902	0
XR_003449841.2	467.151	447.59	403.247	290.539	443.009	552.394	305.693	225.269	319.533	379.53	378.895	401.953	372.674	574.843	322.893
XR_003449842.2	276.439	579	258.411	408.259	431.736	200.35	481.772	406.617	405.22	188.616	245.68	408.437	388.796	559.81	149.141
XR_003449858.2	63	33.929	64	21.024	31.01	13.104	25	64.087	69.004	23.036	30	15	15.264	160.115	42.971
XR_003449868.2	199.382	109.256	70.973	89.843	113.447	106.008	236.301	177.645	276.735	72.428	113.741	208.821	318.508	369.857	175.923
XR_003449887.2	109.063	95.869	135.684	75.306	187.547	152.857	70.758	77.07	115.728	115.392	106.126	137.899	60.03	114.565	111.366
XM_027261731.2	1655.12	1736.64	1965.89	1453.63	2044.73	1925.05	1250.08	1643.85	1077.3	1742.7	1541.92	1834.7	1721.98	1941.38	1350.1
XR_003449890.2	21.286	63.323	34.066	22.069	43.806	42.909	28.272	31.159	35.475	36.124	38.538	34.066	25.931	28.455	9.84
XR_003452383.2	28	386.354	564.101	225.38	248	251.78	10	45	34	143.872	237.066	829.318	17	42.029	14
XM_072045677.1	455.175	424.4	472.822	276.521	370.682	354.563	433.97	565.971	357.694	385.83	336.092	373.713	447.951	483.469	350.291
XR_003449893.2	629.724	398.476	343.546	554.73	455.484	434.895	434.774	570.271	339.078	442.873	514.104	547.303	530.859	591.163	510.939
XM_072066504.1	46	50.596	59.039	68.05	51.97	25	26	27.617	12.902	39.061	45.254	55	88.223	89.773	0
XR_003449894.2	272	2209.57	366.832	316.697	371.227	126.112	794.754	777.457	540.936	1478.36	279.362	1227.39	531.518	513.715	166.232
XR_003449899.2	919.46	1701.05	1143.74	1003.03	1706.3	1232.24	932.936	1268.1	835.662	1321.45	1064.28	1380.85	1110.75	1210.14	826.483
XM_027258227.2	587.093	609.124	331.39	513.406	292.736	516.763	418.228	646.556	230.22	658.109	824.235	631.9	666.76	742.74	244.262
XR_003449904.2	58.865	89.114	32.146	46.064	42.688	0	51.423	49.933	50.913	34.479	35.139	33.185	47.38	48.042	28.753
XR_003449908.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003449910.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003449912.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003449915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011821499.1	2751.96	3577.51	3428.19	3180.53	5180.73	4089.5	2337.56	2268.83	3200.06	3557.66	3227.84	3793.23	3106.21	3203.3	3039.31
XR_003449916.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003449920.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027224135.2	992	1112.65	1568.61	601.015	973.891	838.691	869.505	2577.71	571.3	2653.72	903.566	1291.12	1192.04	1535.95	759.2
XM_072083720.1	17.26	61.173	31.211	42.95	17.517	8.161	22.488	29.752	3.463	17.065	17.849	98.552	21.269	66.123	11.282
XR_003449924.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003449925.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003449937.1	4	5	2	7	1	3	1	3	0	0	3	1	2	0	0
XR_003449948.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003449983.2	796.36	993.699	495.347	487.691	761.398	495.824	680.981	731.379	1027.18	477.652	477.299	618.72	550.435	988.574	701.121
XR_003449988.2	0	892.788	607.819	524.842	869.724	591.787	0	0	0	506.281	581.353	754.827	0	0	0
XR_003450019.2	1419.62	1748.54	1048.6	1019.93	1859.4	1360.64	1410.93	1560.97	1511.48	971.64	1476.37	2002.32	1320.89	2532.91	1137.42
XR_011838949.1	9.459	10.218	7	16.425	12.176	13.535	6.101	15.389	8.007	5.399	5.096	10.91	9.383	14.674	0
XR_011822579.1	3	5	0	0	3	0	1	2	2	1	6	0	4	2.004	1
XR_003450056.2	53	87.512	57.248	11.002	7	24	17	13.029	39.152	17	20.008	41	2	60	17
XM_027270387.2	606	612.573	330.149	381.318	755.151	387.176	478.791	623.291	427.366	467.433	388.095	662.62	422.159	561.842	358.554
XM_027248120.2	3836.66	3793.72	3772.69	3860.51	3950.36	2987.49	3182.42	3903.09	3196.17	3043.42	2200.91	3531.74	4617.37	5057.76	2617.7
XR_003450065.2	3	23.085	19	23	14	21.029	0	1	3	8.002	6.419	10.01	0	0	4
XM_027236714.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003450079.2	267.771	313.41	266.384	345.981	658.388	267.148	169.726	406.128	232.874	505.057	339.383	338.422	193.267	261.18	32.737
XM_072076859.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011818071.1	575.98	547.03	545.068	326.386	813.195	540.038	605.686	580.955	725.758	429.366	408.583	651.899	748.8	686.659	436.542
XR_003450090.2	721.864	684.473	680.886	399.421	633.305	593.792	641.637	877.757	657.942	461.663	448.216	595.6	809.709	778.164	572.02
XM_072084303.1	146.197	207.774	154.673	80.342	207.583	167.557	143.842	148.571	220.153	127.564	129.083	178.723	129.422	158.619	117.132
XM_072077890.1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
XR_003450132.2	78.126	87.897	83.166	61.945	107.952	48.627	53.974	87.935	117.455	71.848	98.593	96.065	48.541	152.883	56.843
XM_027267761.2	133.109	221.039	103.635	207.967	245.427	252.013	85.521	165.862	253.264	195.97	214.895	216.556	162.045	231.851	143.498
XR_003450136.2	665.989	573.422	411.342	366.969	529.361	535.02	754.959	686.981	645.985	369.817	702.844	579.31	594.9	790.711	405.024
XR_003450139.2	194.771	234.603	138.629	124.108	240.343	159.859	195.933	223.902	145.46	170.628	150.184	212.793	183.374	235.046	115.281
XR_003450149.2	0	241.603	192.363	158.547	191.006	184.643	0	0	0	126.531	232.291	276.613	0	0	0
XR_003447951.2	210.999	437.617	371.11	354.097	415.585	341.321	36.662	116.748	337.577	299.215	232.128	405.893	171.766	268.457	137.761
XR_003450156.2	2	18.999	10.001	4	10	9	1	2	18	13	9	11	2	7	6
XR_011822019.1	146.105	161.436	121.332	98.986	103.644	77.378	121.481	171.192	121.078	131.514	68.654	113.634	85.411	245.502	73.297
XR_003450165.2	1	301.867	152.39	38.873	130.204	143.807	1	1	0	162.42	230.474	258.821	0	2.989	2
XR_003452050.2	169.806	199.31	197.718	137.531	284.575	175.127	128.068	93.338	142.784	144.832	162.497	173.281	147.636	170.049	73.07
XR_003450180.2	54.904	64.826	89.277	43.076	58.162	52.409	46.998	53.005	51.418	59.01	34.001	62	47.156	83.363	62
XR_003450194.2	197	301.897	80.015	271.229	227.637	97.149	176.848	342.095	274.843	109.015	36.18	178.66	292.26	266.333	77.028
XR_003450246.2	172.157	146.703	81.99	66.149	174.333	76.116	108.504	89.796	123.824	118.203	115.876	265.343	121.106	160.066	124.662
XR_003451793.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841348.1	5.727	8.571	0	1.307	0	5.15	0	0	0	0	6.763	3.115	0	0	0
XM_072061854.1	0	0	0	0	0	0	0	0	39.045	0	0	0	0	0	0
XR_003450248.2	0	113.129	98.031	53.02	115.004	61.03	0	0	0	69.118	46	54.684	0	0	0
XR_011818376.1	854.938	907.652	837.029	555.916	804.57	615.575	1057.27	1135.05	588.54	611.34	712.436	890.835	822.099	885.573	762.547
XR_011817237.1	0	0	0	116.21	0	0	0	0	0	19.879	0	165.717	7	0	0
XR_003450257.2	0	304.306	313.882	185.156	341.469	283.558	0	0	0	203.637	173.588	310.877	0	0	10.864
XR_003450292.2	38.286	45.553	42.461	26.861	44.663	13.267	34.345	35.397	31.419	39.771	15.769	41.678	41.189	75.263	21.807
XM_027239969.2	204	307.292	172.025	95.542	283.638	104.959	242.003	163.055	225.061	158.076	169.117	287.001	159.035	373.768	135.54
XR_003450293.2	62	65.012	128.317	77.058	121.067	62.083	55	59.151	107	73.802	34	70.046	149.236	167.078	35.282
XR_003450294.2	835	751.744	1056.73	692.931	1023.78	654.251	606.025	950.415	631.515	487.095	339.043	736.259	851.677	826.322	641.63
XR_003450298.2	130.996	123.886	142.822	122.336	195.131	137.586	178.722	202.414	99.006	102.069	57.058	86.711	177.911	190.427	124.325
XR_003450312.2	1	10.005	4.207	6	16	1.001	0	0	11.082	2	8	6	1	15	3
XR_003450316.2	498.379	874.51	730.586	696.044	1003.85	1051.5	538.461	577.67	528.901	651.776	799.071	1021.19	800.717	685.783	562.9
XR_003450320.2	0	25.406	6.769	52.339	31.91	53.176	100.103	120.039	61.502	56.992	14.15	53.99	110.361	91.996	116.819
XR_011820680.1	104.392	83.984	110.162	54.641	139.663	109.317	144.113	108.552	98.854	48.816	56.633	79.499	68.885	77.055	77.54
XR_003450330.2	1404.92	1861.1	1230.89	1005.03	0	1797.02	2060.56	2093.98	0	1390.64	1768.29	2284.76	1406.09	1165.24	988.658
XR_003450357.2	2296.74	2448.78	2255.43	1696.2	2594.09	2672.42	3085.33	2873.98	1859.01	2230.67	2783.92	3076.86	3213.9	2921.34	1504.95
XM_027240002.2	5035	4577.29	4589.15	3581.79	4924.27	5466.36	5222.21	6531.55	4416.77	4601.48	4994.23	5760.83	6155.55	6963.01	4329.6
XR_003450397.2	1845	1673.81	4110.92	937.103	2020.63	1523.9	2600.48	2403.21	601.92	2064.47	1123.74	1911.89	1879.21	2122.17	897.9
XR_003450440.2	110.348	56.461	49.436	114.796	52.091	140.419	109.521	131.784	4.452	132.858	57.09	206.374	144.809	104.084	55.497
XR_003450460.2	280.962	72.474	22.42	164.096	98.26	0	184.273	172.762	99.731	238.378	481.23	215.461	216.351	217.293	67.094
XR_003450464.2	22.995	11.091	44.648	7.965	52.171	20.167	7.274	16.052	9.057	3.23	16.35	0	24.903	20.063	0
XR_011840452.1	25.655	31.245	24.445	12.368	44.781	0	30.269	42.295	34.923	11.668	24.837	38.201	36.172	65.147	8.059
XM_072074973.1	691.906	345.376	478.208	261.782	507.67	465.415	488.322	488.491	323.292	322.168	361.044	447.143	552.214	583.467	320.722
XR_003450513.2	65.885	81.98	54.887	48.914	89.406	52.718	35.708	63.272	91.053	28.799	38.775	54.231	28.381	32.06	49.88
XM_027249664.2	0	2	0	1	0	2	4	3	0	3	0	0	2	4	3
XM_027262538.2	392.239	448.748	701.879	500.218	555.615	538.558	375.515	488.763	343.287	328.128	571.909	640.766	443.07	322.047	353.396
XR_011813805.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003450514.2	0	551.35	491.306	332.763	507.473	533.899	15.528	13.096	12.491	526.065	557.354	585.161	20.415	20.271	9.361
XR_003450515.2	101	168.001	146.853	91.946	173.073	91.001	90	76.954	83.012	73.394	87.427	155.966	100.028	132.046	75.001
XR_003450537.2	79.255	64.13	174.299	77.155	134.164	107.812	94.199	111.38	116.79	127.99	119.54	190.477	177.036	156.748	15.476
XR_011817826.1	59.41	0	1	1	0	0	83.969	84.877	51.029	0	0	1	52.323	95.364	38.435
XR_003450556.2	24.019	83.215	63.6	47.758	126.257	68.511	16.778	31.744	9.948	70.301	84.993	73.112	22.281	28.021	24.434
XR_011841378.1	2941.29	0	0	1175.47	84.948	0	4100.14	3107.34	1615.9	1213.36	0	61.461	2966.34	2660.61	1491.93
XR_011839749.1	38.194	79.653	18.15	37.693	56.998	25.408	34.664	39.337	36.537	13.915	44.376	40.71	24.211	32.586	37.193
XR_003450566.2	34.689	54.641	58.208	51.583	78.006	45.153	42.417	73.93	17.522	63.748	29.538	65.095	57.904	73.563	48.851
XR_003450567.2	1390.03	1332.05	1549.32	1248.89	2045.97	1707.42	1313.58	1709.94	1127.72	870.097	806.427	1245.74	1687.62	1403.89	1511.82
XM_027215133.2	342.238	486.4	546.248	309.02	510.211	269.735	362.693	359.341	177.076	500.643	584.076	633.013	263.728	243.409	0
XR_003450578.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011819895.1	150.207	211.721	152.612	198.635	258.749	142.396	132.587	239.627	218.519	149.411	149.231	139.921	192.426	242.905	125.846
XR_003450580.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003457233.2	285.956	357.428	249.335	240.073	322.993	284.929	223.402	277.995	293.687	175.697	260.255	304.062	184.883	329.47	219.346
XR_003450581.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003450583.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003450587.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003450599.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003450609.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027262731.1	26	17	19	13	10	8.029	6	13.016	3.001	5	12	19	17	12	4.042
XM_027256352.2	3149	3764.35	3983.34	3382.53	3962.98	3479.01	2862.97	4187.48	2729.25	3494.62	3447.47	4083.85	4242.75	4266.78	2627.2
XR_003450613.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027213346.2	741.697	760.084	585.784	527.673	766.35	592.881	556.231	777.275	989.33	406.534	451.407	532.448	673.991	1137.59	620.087
XR_003450618.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_072049820.1	0	5	0	0	0	0	0	0	0	0	0	0	7	0	0
XR_003450619.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003450648.2	196.157	0	820.606	198.793	0	818.814	692.255	1017.49	0	751.095	501.667	1036.44	1257.57	582.033	104.185
XR_003450692.2	59.989	62.537	63.362	58.091	56.996	63.794	24.419	45.393	97.373	48.579	50.92	56.227	31.256	62.697	31.988
XR_003450709.2	337.261	382.75	239.745	220.229	289.512	273.243	274.547	411.22	151.601	205.62	219.316	356.69	244.233	338.017	173.075
XM_027254726.2	1056.43	1261.17	1190.72	1006.2	1539.77	1181.46	520.341	923.074	1159.47	666.278	624.558	968.858	769.769	745.499	1157.47
XR_003450719.2	203.893	108.958	142.758	89.614	143.691	157.107	128.726	151.99	75.719	28.996	150.174	101.159	110.804	232.511	102.997
XR_003450734.2	154.431	3886.28	1478.49	1654.23	2476.28	2720.01	715.874	107.754	193.766	1507.29	2881.13	3729.26	0	330.091	193.264
XR_003450756.2	43	26	51.909	4.004	43	18.01	27	34.001	26	15	5	26	37.419	36	24.047
XR_011840621.1	1.496	6.453	0	0	0	0	3.761	9.882	0	0	0	0	0	0	0
XM_027258823.2	2099	1970.24	2576.39	2116.75	2795.57	2538.21	2064.13	1775.8	1428.15	1790.42	1719.84	2202.73	3045.51	2420.47	1543.59
XM_072064034.1	2423.67	3448.32	3082.58	1985.01	4873.43	2302.73	1616.38	2375.51	2852.01	1649.33	1875.72	2881.84	2104.45	2875.47	2096.32
XR_003450768.2	73.217	29.984	32.207	13.281	8.08	24.651	17.044	17.109	23.403	22.861	6.578	19.544	23.762	45.184	6.937
XM_072077294.1	75.744	106.312	110.781	96.756	148.262	74.937	74.039	85.189	99.412	133.254	62.679	104.153	164.993	147.02	73.781
XR_003450776.2	251.708	321.218	299.969	171.447	303.95	228.088	263.896	362.071	263.603	170.249	227.42	254.419	268.21	361.085	200.937
XR_003450796.2	56.041	31	14.023	25	81.398	34.003	54	44.027	22	16	15	71.067	38.001	64	22
XR_011813165.1	24	11.997	37	25.009	52.002	58	1	14	1	8	16	48	0	7	9
XR_003450798.2	233.672	301.867	596.167	330.585	552.491	615.244	300.032	341.889	170.827	247.045	189.87	289.653	424.383	437.577	253.638
XR_011814363.1	405	439.285	1935.23	89.101	305.475	306.675	193.254	731.639	203.151	770.716	139.998	1466.07	343.642	267.362	216.185
XR_011841929.1	9	6	1	6	8	5	0	2	4	3	3	2	1.189	9	4
XR_003450802.2	0	7.029	3.77	0	6.28	9.133	16.428	7.766	0	0	0	5.089	0	0	0
XR_003450805.2	397.755	329.373	337.914	254.969	333.064	312.998	528.154	386.871	248.456	242.454	192.245	190.479	323.806	290.377	245.315
XR_003450807.2	278.174	275.42	300.687	163.339	381.474	287.698	359.594	477.03	357.94	221.1	263.431	288.436	329.169	497.322	217.152
XM_027269370.2	3668.65	5547.44	4345.94	3099.51	5232.4	4107.59	3523.23	5185.8	3877.1	3435.56	3949.61	4631.7	3791.48	4980.59	3661.61
XR_011815321.1	0	205.144	273.161	159.67	180.146	83.208	0	0	22.993	157.942	245.847	243.644	70.375	5.444	33.37
XM_072067070.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003450808.2	380.888	537.766	367.704	370.557	407.278	330.019	486.423	478.186	324.919	384.029	245.028	335.971	424.998	455.145	276.01
XR_011839039.1	329	170.825	39.092	99.278	75.95	115.975	536.498	685.259	382.105	1717.97	54.341	269.281	1146.53	681.874	187.294
XM_072078464.1	1137	2416.16	1604.17	1926.46	4044.82	2367.5	2664.55	2446.24	1112.19	1899.27	1280.1	2356.58	1092.47	1375.41	1152.04
XR_003450816.2	0	14.207	10	1.076	1	5.03	2	0	0	15	15.256	24.25	1	0	0
XM_072058072.1	96.511	35.13	28.192	162.934	0	25.741	65.216	191.655	0	194.095	91.13	0	76.767	111.066	13.895
XR_003450828.2	224.757	130	145.936	124.093	183.098	117.212	90.554	145.766	128.334	76.967	52.337	79.539	140.185	153.298	100.76
XR_003450851.2	7	9	1	6	6	7	5	4	9	4	11	13.016	2	18	3
XR_003450863.2	42.368	91.847	127.083	97.858	177.971	131.74	85.714	75.829	103.395	92.003	80.184	131.712	66.38	114.389	58.314
XR_003450875.2	20.881	54	224.834	14	153.309	54.293	11	60.877	17.081	113.05	161.707	76.996	35.279	13.001	34.034
XM_072074406.1	6460	8087.12	3505.75	4739.31	8290.14	4245.18	6598.35	6585.48	4679.61	2156.67	4765.81	5334.18	3639.77	8399.12	1733.26
XR_003450895.2	490.255	1353.61	724.373	589.645	1225.18	694.608	310.315	479.877	500.794	527.214	665.329	847.784	392.347	369.581	429.964
XR_003450896.2	18	15	21.007	3	18	10.004	13	34.005	8.008	15	17	30.032	10	20.014	13
XR_003450897.2	20.726	78.249	65.096	41.537	58.513	59.18	66.015	93.004	90.709	36.521	33.731	48.734	69.663	114.843	60.182
XR_003450899.2	3	626.432	524.136	404.671	580.91	390.154	0	0	4	474.93	408.94	577.051	71.862	0	0
XR_003450900.2	57	58.337	64.271	55.106	212.003	56.051	31	57.113	41.061	33.782	76.132	64.046	55.007	74	46
XR_003450909.2	72.96	144.004	100.909	120.617	109.458	69.397	14.137	24.828	65.381	73.414	42.064	58.197	46.727	45.689	66.571
XM_027213839.2	1665	4066.8	3335.55	1706.57	2339.67	2545.7	817.109	1530.04	491.926	5588.84	708.922	1697.08	1275.06	840.927	700.566
XR_003450921.2	367.993	485.581	241.198	185.079	593.061	287.238	574.862	494.108	420.075	253.342	282.969	327.507	347.702	528.326	220.57
XM_027242393.2	314.887	578.809	459.849	265.951	536.249	398.815	271.176	351.137	531.175	255.867	246.758	299.455	380.105	663.331	240.272
XR_003450956.2	1535	1348.65	1482.74	1114.67	1595.01	1226.67	1382.39	1845.24	1342.19	1278.78	1069.96	1449.92	1861.7	1960.35	1367.92
XR_003450972.2	3520.87	4441.66	3755.12	2989.9	3557.16	3529.18	3672.46	4962.87	2832.05	4822.81	3958.7	4397.02	4404.02	4787.35	2881.26
XM_027258933.2	247	403.387	76.929	473.003	169.24	89.047	117.103	145.105	359.271	69.132	107.029	208.036	392.49	420.929	80.273
XM_072045633.1	3828.82	5158.81	4535.29	3233.36	5612.06	4089.4	3808.39	5574.16	4025.91	3432.56	4188.96	4493.28	3649.37	4707.58	3350.2
XR_003450982.2	178.982	815.632	874.737	69.943	1022.76	780.211	26.879	40.325	118.901	130.916	768.448	539.838	61.262	48.69	31.655
XR_003450991.2	88.339	36.206	38.828	28.132	59.099	35.33	39.124	24.935	12.833	4.893	24.233	23.779	9.156	42.912	24.258
XR_003450992.2	31.434	71.757	66.431	39.762	49.086	46.985	43.773	52.658	78.35	58.207	62.901	50.583	72.109	78.986	67.761
XR_003451009.2	21	11	4	4	20	1	4	5	28.023	0	3	6	1	36.132	1
XR_003451012.2	1	0	1	1	0	0	0	0	0	5	0	2	0	1	0
XR_003451041.2	828.214	249.018	416.33	332.187	149.507	812.627	122.778	273.169	449.007	167.641	387.562	536.292	250.247	360.612	103.101
XM_027270589.2	1330	1234.52	1086.64	904.031	1173.27	1015.53	1502.89	1302.8	1218.12	900.584	983.257	1275.69	1521	1806.7	745.323
XR_003451046.2	2433	3412.61	2771.48	2024.52	3056.51	2736.03	2077.84	3006.67	2604.07	2932.71	2535.91	3987.12	2728.98	3980.63	1716.29
XR_003451066.2	188.314	207.03	178.909	228.377	302.427	151.866	137.412	198.214	214.839	141.072	171.052	220.112	206.61	135.142	183.001
XR_011820252.1	0	0	0	0	0	0	0	0	8	2	0	3.133	0	0	0
XR_003451081.2	0	43.79	0	0	148.504	32.495	32.393	134.588	68.737	0	33.722	14.061	19.715	0	0
XM_027233561.2	230.023	248.248	227.709	246.017	266.964	246.441	221.575	301.939	371.94	164.35	169.679	234.699	363.765	382.924	267.435
XR_003451099.2	361.964	463.354	541.94	360.265	713.433	449.187	116.037	294.396	300.832	246.491	364.283	401.631	315.512	351.845	318.027
XM_027253786.1	1.997	1	0	3.52	5.007	2	0	0	0	2	7	3	1	0	2
XR_003451116.2	19	97.244	63.007	37.006	57	48.963	8	25	40.464	46.091	33	85.206	16.596	27.003	10
XM_072083249.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003451117.2	15	16	12	11	8	8	13	13	9	13	11	14	13	15	18.017
XR_003451136.2	41.438	44.859	23.045	28.209	58.404	77.949	0	47.321	0	0	21.282	51.851	19.235	74.132	0
XR_003451138.2	3	25	12	20	56	29	4	14.003	14	9	60.005	23	14	12	16.002
XR_003451156.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027254783.2	1529	1705.36	1575.41	1722.83	1724.37	1211.64	1495.36	1438.16	1264.52	1146.74	1360.37	2156.43	1714.12	2141.23	857.469
XR_003451162.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003451179.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003451187.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003451197.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003451217.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003451236.2	11.046	83.312	32.085	25.833	30.554	30.692	26.333	12.022	68.05	22.457	23.328	44.199	47.386	31.014	25.459
XR_003451244.2	1079.35	1381.3	998.326	468.818	1600.13	542.52	606.966	1625.27	2132.04	708.576	454.791	609.576	997.553	1526.05	1114.83
XR_003458628.2	3751.95	5790.49	5270.29	3518.31	5196.42	3440.5	2937.66	4290.39	3204.93	3626.93	4275.59	4674.28	3891.61	4340.27	2899.56
XR_003451262.2	848.231	991.256	990.759	803.782	1183.22	935.465	978.279	986.171	737.988	934.904	830.395	999.282	1279.81	1096.79	832.365
XR_003451287.2	100	113.016	119.673	94.813	209.095	88.756	79.074	56.503	59	33.022	41.1	98.062	72.313	59.049	117.337
XM_072053134.1	100.416	48.907	69.663	74.814	49.333	85.395	113.267	63.31	89.318	93.311	43.61	63.024	141.767	169.02	91.31
XM_072048491.1	0	0	75.865	0	191.577	0	45.341	169.809	0	47.797	8.444	42.13	36.139	52.554	211.073
XR_003451289.2	801.391	860.662	1085.91	701.289	1019.65	603.531	575.914	1087.34	753.822	647.528	468.043	665.524	871.188	1079.04	744.912
XR_011840483.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027217401.2	451.085	622.226	514.198	432.621	616.088	330.283	395.779	558.275	544.664	384.414	338.716	508.965	550.632	874.983	468.12
XR_003451305.2	418	486.656	331.294	367.795	367.418	426.459	342.748	342.224	486.06	318.132	373.336	417.88	363.309	835.181	338.005
XR_003451329.2	8.133	16.478	3.938	14.007	7.004	4	7	15.01	5.019	7	1.002	15.001	8.001	27.065	2
XR_003451356.2	0	14.952	49.92	0	4.572	0	11.654	0	0	16.478	0	30.098	0	4.348	20.479
XM_027205669.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_072058737.1	4694.08	3966.08	4292.95	3800.7	4470.85	5209.33	5262.5	4799.65	3292.63	3406.46	3947.99	4711.31	5915.8	4791.2	4178.51
XR_003451360.2	0	47.792	41.818	15.413	44.722	35.511	47.107	46.916	0	46.144	0	57.161	25.042	76.827	38.187
XR_011839845.1	8	11	18	0	5	5	2	7	2	9	8	5.008	2.002	5	4
XM_027234825.2	137.895	277.594	190.342	194.656	166.61	131.714	198.478	137.406	135.549	220.264	167.584	228.931	197.809	246.376	51.817
XR_003451374.2	55.004	70	46.005	49	61.998	70.004	69	54.309	23.957	55	78.226	84.042	48.882	70	34.695
XR_003451381.2	0	21.681	13	10	11.582	0	7.425	20.754	21.085	22.832	0	28.065	0	16.693	2
XM_027232403.2	8924	9507.72	9122.45	8313.01	12020.2	7862.96	10402.8	12936.8	10224.1	3971.98	5322.77	7394.59	6965.37	7947.1	9308.64
XR_003451385.2	6.716	514.238	437.494	284.695	481.933	329.85	17.267	43.671	39	263.049	266.679	297.346	0	2.002	6
XR_011813811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_003451390.2	77.287	33.916	51.87	29.369	5.44	14.404	6.327	47.107	15.318	33.715	14.727	63.103	67.703	79.096	21.642
XR_003451393.2	313	270.323	269.321	228.329	266.675	270.458	206	230.135	167.001	251.605	316.092	327.749	254.213	341.144	153
XM_072064715.1	115.768	144.219	157.646	132.581	201.474	132.647	106.791	95.909	126.848	65.532	137.637	174.776	81.327	119.219	80.431
XR_003451399.2	380.537	514.665	314.274	461.525	438.431	368.371	383.662	475.429	387.021	288.843	256.903	475.727	563.347	439.538	454.914
XR_003451400.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_027242445.2	5	9	4	5	2	3	3	9	3	3	1	8.001	3	6	4
XR_003451440.2	797.03	602.997	633.699	352.934	844.226	378.147	498.455	854.67	493.046	449.045	454.289	545.436	787.178	831.03	337.852
XR_003451450.2	128.01	205.484	90.835	92.576	164.058	122.791	131.617	171.12	129.652	99.024	171.86	148.698	113.015	155.233	100.64
XR_003451457.2	1	4	3	3	2	0	2	1	0	0	2	0	3	0	1
XM_072064556.1	0	0	0	0	0	0	2.026	0	0	0	0	0	0	1	0
XR_003451467.2	76.899	22.011	20.389	21.368	35.17	49.233	33.87	31.734	81.561	20.418	19.912	17.336	30.379	41.611	71.755
XM_027257326.2	26451	33055.9	27144	20237.1	34883.1	26456.8	17573.5	27292.1	26235.7	22802.1	25405.6	27796.6	25079	25776.2	25342.4
XR_003451478.2	0	0	0	0	0	0	0	0	0	0	0	1.636	0	0	0
XR_003451481.2	1449.18	1462.63	1416.17	1176.46	1505.35	1579.72	1483.64	1699.96	1353.18	1279.36	1372.47	1835.09	1781.7	1688.26	1144.69
